epochs,loss,seed,model_type,training_time
1281,0.37282460927963257,1,Diffusion,2.425792932510376
1282,0.38100583851337433,1,Diffusion,2.339111089706421
1283,0.44638291001319885,1,Diffusion,2.3255817890167236
1284,0.4103049337863922,1,Diffusion,2.4242899417877197
1285,0.36536261439323425,1,Diffusion,2.472036361694336
1286,0.3839714825153351,1,Diffusion,2.3715450763702393
1287,0.3835894614458084,1,Diffusion,2.3549997806549072
1288,0.39551255106925964,1,Diffusion,2.379228353500366
1289,0.35111746191978455,1,Diffusion,2.399620771408081
1290,0.3746701180934906,1,Diffusion,2.5337882041931152
1291,0.381506085395813,1,Diffusion,2.4272964000701904
1292,0.36671413481235504,1,Diffusion,2.3853516578674316
1293,0.3684098720550537,1,Diffusion,2.4122190475463867
1294,0.3429214209318161,1,Diffusion,2.397632122039795
1295,0.36830027401447296,1,Diffusion,2.3836803436279297
1296,0.3480226993560791,1,Diffusion,2.3865811824798584
1297,0.34532447159290314,1,Diffusion,2.4293835163116455
1298,0.36645983159542084,1,Diffusion,2.425368309020996
1299,0.3614843636751175,1,Diffusion,2.333726167678833
1300,0.34120871126651764,1,Diffusion,2.3823554515838623
1301,0.33798734843730927,1,Diffusion,2.3944435119628906
1302,0.3338509649038315,1,Diffusion,2.3927836418151855
1303,0.371087983250618,1,Diffusion,2.351742744445801
1304,0.33916808664798737,1,Diffusion,2.3786983489990234
1305,0.3370121717453003,1,Diffusion,2.4115700721740723
1306,0.35373541712760925,1,Diffusion,2.410862922668457
1307,0.35050252079963684,1,Diffusion,2.3582956790924072
1308,0.3725603222846985,1,Diffusion,2.322396993637085
1309,0.3481478989124298,1,Diffusion,2.3596243858337402
1310,0.35350877046585083,1,Diffusion,2.4106626510620117
1311,0.3455926924943924,1,Diffusion,2.3991830348968506
1312,0.3663131594657898,1,Diffusion,2.3245015144348145
1313,0.35094328224658966,1,Diffusion,2.3683388233184814
1314,0.3530901372432709,1,Diffusion,2.3659558296203613
1315,0.34774376451969147,1,Diffusion,2.4127912521362305
1316,0.3856595307588577,1,Diffusion,2.408897876739502
1317,0.35442735254764557,1,Diffusion,2.4098899364471436
1318,0.34895147383213043,1,Diffusion,2.377425193786621
1319,0.35275793075561523,1,Diffusion,2.403899669647217
1320,0.36230139434337616,1,Diffusion,2.398524761199951
1321,0.695282444357872,1,Diffusion,2.298165798187256
1322,0.4282839894294739,1,Diffusion,2.3186304569244385
1323,0.48136386275291443,1,Diffusion,2.3721208572387695
1324,0.4464694708585739,1,Diffusion,2.4074251651763916
1325,0.46284593641757965,1,Diffusion,2.3991124629974365
1326,0.5323058515787125,1,Diffusion,2.353832244873047
1327,0.4515296667814255,1,Diffusion,2.389035701751709
1328,0.4717821627855301,1,Diffusion,2.317476749420166
1329,0.49947434663772583,1,Diffusion,2.346184492111206
1330,0.4672943204641342,1,Diffusion,2.3269059658050537
1331,0.5723041296005249,1,Diffusion,2.3353068828582764
1332,0.45307061076164246,1,Diffusion,2.438887119293213
1333,0.4574407637119293,1,Diffusion,2.316758394241333
1334,0.567010372877121,1,Diffusion,2.434269905090332
1335,0.4163549542427063,1,Diffusion,2.4040682315826416
1336,0.44419844448566437,1,Diffusion,2.353209972381592
1337,0.43360698223114014,1,Diffusion,2.3829715251922607
1338,0.49905015528202057,1,Diffusion,2.3411378860473633
1339,0.5389587879180908,1,Diffusion,2.3809218406677246
1340,0.4285036623477936,1,Diffusion,2.397179126739502
1341,0.43708449602127075,1,Diffusion,2.3806450366973877
1342,0.46166643500328064,1,Diffusion,2.3672971725463867
1343,0.4340915232896805,1,Diffusion,2.4211666584014893
1344,0.6051094681024551,1,Diffusion,2.4215879440307617
1345,0.4112439304590225,1,Diffusion,2.3791303634643555
1346,0.4210638850927353,1,Diffusion,2.403231143951416
1347,0.46247462928295135,1,Diffusion,2.3774220943450928
1348,0.4468032568693161,1,Diffusion,2.3184614181518555
1349,0.4835362136363983,1,Diffusion,2.387159824371338
1350,0.49804069101810455,1,Diffusion,2.3951523303985596
1351,0.4576869159936905,1,Diffusion,2.3812100887298584
1352,0.4213328957557678,1,Diffusion,2.349653959274292
1353,0.4159555435180664,1,Diffusion,2.401480197906494
1354,0.43539106845855713,1,Diffusion,2.3983240127563477
1355,0.44571560621261597,1,Diffusion,2.394603967666626
1356,0.4304211735725403,1,Diffusion,2.36891508102417
1357,0.3998904228210449,1,Diffusion,2.4578375816345215
1358,0.37264271080493927,1,Diffusion,2.4341564178466797
1359,0.39450180530548096,1,Diffusion,2.378758192062378
1360,0.3935341238975525,1,Diffusion,2.3778481483459473
1361,0.40291106700897217,1,Diffusion,2.355103015899658
1362,0.40264858305454254,1,Diffusion,2.3781166076660156
1363,0.3717293441295624,1,Diffusion,2.3723132610321045
1364,0.351193368434906,1,Diffusion,2.3952064514160156
1365,0.35136114060878754,1,Diffusion,2.4115564823150635
1366,0.35310862958431244,1,Diffusion,2.3759729862213135
1367,0.38167066872119904,1,Diffusion,2.3613638877868652
1368,0.37772366404533386,1,Diffusion,2.3926644325256348
1369,0.3689576983451843,1,Diffusion,2.4308784008026123
1370,0.3688296377658844,1,Diffusion,2.4105677604675293
1371,0.3807814419269562,1,Diffusion,2.431821346282959
1372,0.3625950962305069,1,Diffusion,2.398488759994507
1373,0.4089232236146927,1,Diffusion,2.3515918254852295
1374,0.35232365131378174,1,Diffusion,2.4251372814178467
1375,0.38355711102485657,1,Diffusion,2.378236770629883
1376,0.4680589586496353,1,Diffusion,2.3622794151306152
1377,0.39627639949321747,1,Diffusion,2.382373809814453
1378,0.3892493396997452,1,Diffusion,2.413539171218872
1379,0.3941543847322464,1,Diffusion,2.3984954357147217
1380,0.3681184947490692,1,Diffusion,2.4085428714752197
1381,0.38415510952472687,1,Diffusion,2.3172004222869873
1382,0.4163435101509094,1,Diffusion,2.399754047393799
1383,0.39705342054367065,1,Diffusion,2.344883918762207
1384,0.4548112452030182,1,Diffusion,2.31374192237854
1385,0.3634064346551895,1,Diffusion,2.4242072105407715
1386,0.3747861683368683,1,Diffusion,2.435703754425049
1387,0.3759915679693222,1,Diffusion,2.3391523361206055
1388,0.3930477648973465,1,Diffusion,2.349980354309082
1389,0.3832245469093323,1,Diffusion,2.3835551738739014
1390,0.36144258081912994,1,Diffusion,2.4156415462493896
1391,0.35961489379405975,1,Diffusion,2.366899251937866
1392,0.36534483730793,1,Diffusion,2.374857187271118
1393,0.3191392570734024,1,Diffusion,2.349205493927002
1394,0.3495936989784241,1,Diffusion,2.4291305541992188
1395,0.33739566802978516,1,Diffusion,2.399473190307617
1396,0.3301389515399933,1,Diffusion,2.3443872928619385
1397,0.31634674966335297,1,Diffusion,2.3975670337677
1398,0.3747064024209976,1,Diffusion,2.36602520942688
1399,0.35194577276706696,1,Diffusion,2.399614095687866
1400,0.3746911734342575,1,Diffusion,2.347630023956299
1401,0.3500475436449051,1,Diffusion,2.375514030456543
1402,0.36242473125457764,1,Diffusion,2.392252206802368
1403,0.3644351065158844,1,Diffusion,2.415970802307129
1404,0.3564601093530655,1,Diffusion,2.3819031715393066
1405,0.35909806191921234,1,Diffusion,2.343146800994873
1406,0.32182759046554565,1,Diffusion,2.37052059173584
1407,1.0425601452589035,1,Diffusion,2.4411661624908447
1408,0.43989482522010803,1,Diffusion,2.3905701637268066
1409,0.6086025834083557,1,Diffusion,2.353726625442505
1410,0.41641901433467865,1,Diffusion,2.3533802032470703
1411,0.3905397802591324,1,Diffusion,2.426100969314575
1412,0.39125795662403107,1,Diffusion,2.456469774246216
1413,0.4091292917728424,1,Diffusion,2.3492331504821777
1414,0.38887424767017365,1,Diffusion,2.4158835411071777
1415,0.45033098757267,1,Diffusion,2.403658866882324
1416,0.40282852947711945,1,Diffusion,2.4631924629211426
1417,0.4293004125356674,1,Diffusion,2.3198986053466797
1418,0.3996921181678772,1,Diffusion,2.3672494888305664
1419,0.3999463617801666,1,Diffusion,2.420128107070923
1420,0.4351183623075485,1,Diffusion,2.4121203422546387
1421,0.382853701710701,1,Diffusion,2.3596901893615723
1422,0.46259891986846924,1,Diffusion,2.297952651977539
1423,0.37565480172634125,1,Diffusion,2.393662452697754
1424,0.3521191030740738,1,Diffusion,2.455979824066162
1425,0.38635580241680145,1,Diffusion,2.3520758152008057
1426,0.37948185205459595,1,Diffusion,2.349015951156616
1427,0.3623408079147339,1,Diffusion,2.3340847492218018
1428,0.3479362726211548,1,Diffusion,2.394860029220581
1429,0.3426152765750885,1,Diffusion,2.4381020069122314
1430,0.3514833599328995,1,Diffusion,2.4296443462371826
1431,0.36025385558605194,1,Diffusion,2.405512809753418
1432,0.3974052965641022,1,Diffusion,2.3697102069854736
1433,0.36691248416900635,1,Diffusion,2.382272958755493
1434,0.37391097843647003,1,Diffusion,2.3691396713256836
1435,0.3450017124414444,1,Diffusion,2.362637519836426
1436,0.34085865318775177,1,Diffusion,2.38280987739563
1437,0.36928363144397736,1,Diffusion,2.3594541549682617
1438,0.3398794084787369,1,Diffusion,2.352529525756836
1439,0.37154196202754974,1,Diffusion,2.3905129432678223
1440,0.3660326451063156,1,Diffusion,2.371581792831421
1441,0.32806670665740967,1,Diffusion,2.392667770385742
1442,0.32443611323833466,1,Diffusion,2.408673048019409
1443,0.3276843726634979,1,Diffusion,2.4412217140197754
1444,0.3374038487672806,1,Diffusion,2.3858389854431152
1445,0.37355130910873413,1,Diffusion,2.366229772567749
1446,0.3423174023628235,1,Diffusion,2.3233985900878906
1447,0.33456312119960785,1,Diffusion,2.3665072917938232
1448,0.35308706760406494,1,Diffusion,2.3490757942199707
1449,0.3321685194969177,1,Diffusion,2.397488594055176
1450,0.33490024507045746,1,Diffusion,2.376643657684326
1451,0.3365890085697174,1,Diffusion,2.4198710918426514
1452,0.3343779295682907,1,Diffusion,2.3947930335998535
1453,0.3276417702436447,1,Diffusion,2.4166646003723145
1454,0.3434765785932541,1,Diffusion,2.412792444229126
1455,0.3283264636993408,1,Diffusion,2.3525404930114746
1456,0.34111998975276947,1,Diffusion,2.3942172527313232
1457,0.32745638489723206,1,Diffusion,2.346640110015869
1458,0.3372056931257248,1,Diffusion,2.430257558822632
1459,0.32335031032562256,1,Diffusion,2.390772819519043
1460,0.34246397018432617,1,Diffusion,2.36643648147583
1461,0.3507626801729202,1,Diffusion,2.391914129257202
1462,0.3313356786966324,1,Diffusion,2.410865545272827
1463,0.3312500864267349,1,Diffusion,2.40995192527771
1464,0.3720264583826065,1,Diffusion,2.3687796592712402
1465,0.325833335518837,1,Diffusion,2.4332287311553955
1466,0.3308352530002594,1,Diffusion,2.409558057785034
1467,0.36550167202949524,1,Diffusion,2.3190560340881348
1468,0.3308855891227722,1,Diffusion,2.385193109512329
1469,0.36629532277584076,1,Diffusion,2.3476779460906982
1470,0.3615606725215912,1,Diffusion,2.39345121383667
1471,2.826794683933258,1,Diffusion,2.3324034214019775
1472,0.7906502187252045,1,Diffusion,2.339247941970825
1473,0.6424980163574219,1,Diffusion,2.3914711475372314
1474,0.6628535687923431,1,Diffusion,2.350799798965454
1475,0.6067720353603363,1,Diffusion,2.36582088470459
1476,0.5484549105167389,1,Diffusion,2.4118645191192627
1477,0.5389865338802338,1,Diffusion,2.4347453117370605
1478,0.545368492603302,1,Diffusion,2.42403507232666
1479,0.5503270626068115,1,Diffusion,2.3628180027008057
1480,0.5358426868915558,1,Diffusion,2.388272285461426
1481,0.5347395837306976,1,Diffusion,2.3964083194732666
1482,0.5546790808439255,1,Diffusion,2.418597459793091
1483,0.467599093914032,1,Diffusion,2.344087600708008
1484,0.4999837726354599,1,Diffusion,2.357083797454834
1485,0.5214049071073532,1,Diffusion,2.443101167678833
1486,0.5321093499660492,1,Diffusion,2.3707098960876465
1487,0.48885592818260193,1,Diffusion,2.367746591567993
1488,0.47579479217529297,1,Diffusion,2.4355180263519287
1489,0.4968971461057663,1,Diffusion,2.407813549041748
1490,0.4825970232486725,1,Diffusion,2.4009222984313965
1491,0.4789220541715622,1,Diffusion,2.386582136154175
1492,0.4493669271469116,1,Diffusion,2.377634286880493
1493,0.45816557109355927,1,Diffusion,2.3422067165374756
1494,0.43536901473999023,1,Diffusion,2.358513593673706
1495,0.41273026168346405,1,Diffusion,2.394441604614258
1496,0.41596992313861847,1,Diffusion,2.366260290145874
1497,0.5014583915472031,1,Diffusion,2.3695027828216553
1498,0.41209471225738525,1,Diffusion,2.4502482414245605
1499,0.4358244091272354,1,Diffusion,2.4197843074798584
1500,0.4040048271417618,1,Diffusion,2.391425371170044
1501,0.4278802126646042,1,Diffusion,2.3665480613708496
1502,0.38866734504699707,1,Diffusion,2.360055923461914
1503,0.4171568751335144,1,Diffusion,2.4537606239318848
1504,0.4297400414943695,1,Diffusion,2.337650775909424
1505,0.39612147212028503,1,Diffusion,2.3885645866394043
1506,0.4144684821367264,1,Diffusion,2.3430957794189453
1507,0.4074602425098419,1,Diffusion,2.419947624206543
1508,0.40694375336170197,1,Diffusion,2.3371458053588867
1509,0.4172832518815994,1,Diffusion,2.378476619720459
1510,0.43048447370529175,1,Diffusion,2.3310701847076416
1511,0.3969286233186722,1,Diffusion,2.4023478031158447
1512,0.407627210021019,1,Diffusion,2.415987014770508
1513,0.3927849233150482,1,Diffusion,2.389103889465332
1514,0.3962465226650238,1,Diffusion,2.360520601272583
1515,0.4305233806371689,1,Diffusion,2.3634846210479736
1516,0.38245853781700134,1,Diffusion,2.389090061187744
1517,0.38122279942035675,1,Diffusion,2.3607709407806396
1518,0.4099338948726654,1,Diffusion,2.354886770248413
1519,0.40519312024116516,1,Diffusion,2.3088290691375732
1520,0.3669084757566452,1,Diffusion,2.4151813983917236
1521,0.37192313373088837,1,Diffusion,2.443429470062256
1522,0.4524059146642685,1,Diffusion,2.349966526031494
1523,0.4053764045238495,1,Diffusion,2.368438720703125
1524,0.49132557213306427,1,Diffusion,2.33821702003479
1525,0.3761964589357376,1,Diffusion,2.403198480606079
1526,0.44874969124794006,1,Diffusion,2.3611373901367188
1527,0.4258521944284439,1,Diffusion,2.326712131500244
1528,0.48411983251571655,1,Diffusion,2.4156370162963867
1529,0.42366135120391846,1,Diffusion,2.354970693588257
1530,0.3828720599412918,1,Diffusion,2.375746488571167
1531,0.43234188854694366,1,Diffusion,2.351832628250122
1532,0.4373970478773117,1,Diffusion,2.3665871620178223
1533,0.4246187210083008,1,Diffusion,2.3750836849212646
1534,0.3937317281961441,1,Diffusion,2.4177911281585693
1535,0.3921337425708771,1,Diffusion,2.358381748199463
1536,0.37841515243053436,1,Diffusion,2.3946149349212646
1537,0.40347592532634735,1,Diffusion,2.317387104034424
1538,0.3889006972312927,1,Diffusion,2.346874952316284
1539,0.3722712844610214,1,Diffusion,2.400986433029175
1540,0.4371025562286377,1,Diffusion,2.551424264907837
1541,0.3644513040781021,1,Diffusion,2.411759376525879
1542,0.37952567636966705,1,Diffusion,2.4106719493865967
1543,0.3668953478336334,1,Diffusion,2.3857922554016113
1544,0.3746086061000824,1,Diffusion,2.3873467445373535
1545,0.41316352784633636,1,Diffusion,2.311552047729492
1546,0.38660599291324615,1,Diffusion,2.3517866134643555
1547,0.3657875210046768,1,Diffusion,2.376096487045288
1548,0.36462338268756866,1,Diffusion,2.3888463973999023
1549,0.5135292559862137,1,Diffusion,2.4254655838012695
1550,0.37177683413028717,1,Diffusion,2.359767198562622
1551,0.3734153062105179,1,Diffusion,2.442312002182007
1552,0.3832806646823883,1,Diffusion,2.388617515563965
1553,0.40186652541160583,1,Diffusion,2.345952272415161
1554,0.3959321528673172,1,Diffusion,2.39532732963562
1555,0.3818762004375458,1,Diffusion,2.44337797164917
1556,0.4415171444416046,1,Diffusion,2.3169679641723633
1557,0.4062509089708328,1,Diffusion,2.3797965049743652
1558,0.3961190730333328,1,Diffusion,2.327453374862671
1559,0.3702720105648041,1,Diffusion,2.396190881729126
1560,0.343597874045372,1,Diffusion,2.36478590965271
1561,0.392506405711174,1,Diffusion,2.3662497997283936
1562,0.3555341958999634,1,Diffusion,2.377257823944092
1563,0.43805237114429474,1,Diffusion,2.3239457607269287
1564,0.6031643748283386,1,Diffusion,2.3516597747802734
1565,0.4248029291629791,1,Diffusion,2.3548285961151123
1566,0.7789203226566315,1,Diffusion,2.3418655395507812
1567,0.4667123854160309,1,Diffusion,2.378520965576172
1568,0.405786469578743,1,Diffusion,2.3587939739227295
1569,0.4980957359075546,1,Diffusion,2.367610454559326
1570,0.4173784852027893,1,Diffusion,2.356297731399536
1571,0.4056429862976074,1,Diffusion,2.3911449909210205
1572,0.4445533752441406,1,Diffusion,2.3426389694213867
1573,0.3864726722240448,1,Diffusion,2.395343065261841
1574,0.4517412930727005,1,Diffusion,2.372282028198242
1575,0.4172546863555908,1,Diffusion,2.3560593128204346
1576,0.4275503605604172,1,Diffusion,2.372331142425537
1577,0.5900584012269974,1,Diffusion,2.3609769344329834
1578,0.3839293420314789,1,Diffusion,2.3217482566833496
1579,0.4422702342271805,1,Diffusion,2.319967031478882
1580,0.38108664751052856,1,Diffusion,2.3858273029327393
1581,0.39025337994098663,1,Diffusion,2.407097816467285
1582,0.37085358798503876,1,Diffusion,2.430516004562378
1583,0.39535702764987946,1,Diffusion,2.325070381164551
1584,0.41819487512111664,1,Diffusion,2.3110029697418213
1585,0.34912244975566864,1,Diffusion,2.400022029876709
1586,0.3591351807117462,1,Diffusion,2.3918795585632324
1587,0.37061047554016113,1,Diffusion,2.3168883323669434
1588,0.3538995385169983,1,Diffusion,2.4199583530426025
1589,0.3673083633184433,1,Diffusion,2.3591175079345703
1590,0.36649028956890106,1,Diffusion,2.3761143684387207
1591,0.5142469704151154,1,Diffusion,2.346590280532837
1592,0.39082247018814087,1,Diffusion,2.4137330055236816
1593,0.3477483242750168,1,Diffusion,2.392084836959839
1594,0.39603544771671295,1,Diffusion,2.309819221496582
1595,0.3724633902311325,1,Diffusion,2.349497079849243
1596,0.3788378983736038,1,Diffusion,2.332580804824829
1597,0.34433604776859283,1,Diffusion,2.319868564605713
1598,0.38629306852817535,1,Diffusion,2.3340067863464355
1599,0.34366901218891144,1,Diffusion,2.3807458877563477
1600,0.38784828782081604,1,Diffusion,2.4060616493225098
1601,0.34089991450309753,1,Diffusion,2.43749737739563
1602,0.35947589576244354,1,Diffusion,2.3522448539733887
1603,0.31171268224716187,1,Diffusion,2.389699935913086
1604,0.3243773728609085,1,Diffusion,2.3490793704986572
1605,0.34975239634513855,1,Diffusion,2.356210231781006
1606,0.34032832086086273,1,Diffusion,2.3369662761688232
1607,0.3707374334335327,1,Diffusion,2.352360963821411
1608,0.32347792387008667,1,Diffusion,2.371645927429199
1609,0.4600895494222641,1,Diffusion,2.335638999938965
1610,0.3710932433605194,1,Diffusion,2.3587472438812256
1611,0.359793022274971,1,Diffusion,2.3220107555389404
1612,0.33189716935157776,1,Diffusion,2.3771815299987793
1613,0.35691219568252563,1,Diffusion,2.352208137512207
1614,0.33220750093460083,1,Diffusion,2.4258873462677
1615,0.36988188326358795,1,Diffusion,2.3723807334899902
1616,0.3646634519100189,1,Diffusion,2.378516435623169
1617,0.33205148577690125,1,Diffusion,2.377908945083618
1618,0.32257379591464996,1,Diffusion,2.3717002868652344
1619,0.38360942900180817,1,Diffusion,2.3175604343414307
1620,0.32476626336574554,1,Diffusion,2.3224780559539795
1621,0.3570511043071747,1,Diffusion,2.3096039295196533
1622,0.3877815157175064,1,Diffusion,2.3243229389190674
1623,0.3347822427749634,1,Diffusion,2.370084047317505
1624,0.3387997895479202,1,Diffusion,2.4113070964813232
1625,0.32468079030513763,1,Diffusion,2.3729488849639893
1626,0.31539711356163025,1,Diffusion,2.386009931564331
1627,0.32570379972457886,1,Diffusion,2.3580482006073
1628,0.47920867800712585,1,Diffusion,2.319166898727417
1629,0.39448073506355286,1,Diffusion,2.350811243057251
1630,0.4416120797395706,1,Diffusion,2.3631649017333984
1631,0.45511379837989807,1,Diffusion,2.35953688621521
1632,0.4337376058101654,1,Diffusion,2.4146568775177
1633,0.3957839161157608,1,Diffusion,2.3646180629730225
1634,0.3925977498292923,1,Diffusion,2.3559560775756836
1635,0.41035889089107513,1,Diffusion,2.3302125930786133
1636,0.3909289240837097,1,Diffusion,2.3853402137756348
1637,0.3972846269607544,1,Diffusion,2.3222405910491943
1638,0.363478422164917,1,Diffusion,2.4259610176086426
1639,0.38325120508670807,1,Diffusion,2.4195621013641357
1640,0.38338108360767365,1,Diffusion,2.4278106689453125
1641,0.3768036216497421,1,Diffusion,2.36918306350708
1642,0.4019959568977356,1,Diffusion,2.303224802017212
1643,0.4844938814640045,1,Diffusion,2.4080684185028076
1644,0.3578936904668808,1,Diffusion,2.4342591762542725
1645,0.40249036252498627,1,Diffusion,2.346923351287842
1646,0.39046186208724976,1,Diffusion,2.3674349784851074
1647,0.35278697311878204,1,Diffusion,2.420706272125244
1648,0.40543511509895325,1,Diffusion,2.4375643730163574
1649,0.33768483996391296,1,Diffusion,2.373650550842285
1650,0.3713577389717102,1,Diffusion,2.3437907695770264
1651,0.35928337275981903,1,Diffusion,2.342442750930786
1652,0.3581697344779968,1,Diffusion,2.356011390686035
1653,0.37239567935466766,1,Diffusion,2.3095030784606934
1654,0.3736574500799179,1,Diffusion,2.3408994674682617
1655,0.3528983145952225,1,Diffusion,2.388186454772949
1656,0.3333303779363632,1,Diffusion,2.3661577701568604
1657,0.38177141547203064,1,Diffusion,2.303710460662842
1658,0.32637061178684235,1,Diffusion,2.3886306285858154
1659,0.3833499848842621,1,Diffusion,2.351290702819824
1660,0.316323384642601,1,Diffusion,2.3898844718933105
1661,0.33863820135593414,1,Diffusion,2.3740155696868896
1662,0.3373357504606247,1,Diffusion,2.405851125717163
1663,0.36490485072135925,1,Diffusion,2.3855106830596924
1664,0.3263383060693741,1,Diffusion,2.4227404594421387
1665,0.3177785724401474,1,Diffusion,2.428866147994995
1666,0.3139208108186722,1,Diffusion,2.414036512374878
1667,0.31273670494556427,1,Diffusion,2.391024589538574
1668,0.33421725034713745,1,Diffusion,2.327101469039917
1669,0.3305651992559433,1,Diffusion,2.31942081451416
1670,0.32421015202999115,1,Diffusion,2.3565168380737305
1671,0.30488570034503937,1,Diffusion,2.4016640186309814
1672,0.30295008420944214,1,Diffusion,2.3607735633850098
1673,0.32883211970329285,1,Diffusion,2.4013888835906982
1674,0.3272761106491089,1,Diffusion,2.332087755203247
1675,0.34168343245983124,1,Diffusion,2.321502923965454
1676,0.30854545533657074,1,Diffusion,2.3732333183288574
1677,0.3189329504966736,1,Diffusion,2.381876230239868
1678,0.3071724474430084,1,Diffusion,2.3267569541931152
1679,0.3678579479455948,1,Diffusion,2.3244056701660156
1680,0.31751367449760437,1,Diffusion,2.3975284099578857
1681,0.31594882905483246,1,Diffusion,2.349492073059082
1682,0.31992532312870026,1,Diffusion,2.3541510105133057
1683,0.3364466279745102,1,Diffusion,2.3504867553710938
1684,0.3246357589960098,1,Diffusion,2.322497606277466
1685,0.30859431624412537,1,Diffusion,2.335462808609009
1686,0.4098777770996094,1,Diffusion,2.3198535442352295
1687,0.3330739736557007,1,Diffusion,2.3173763751983643
1688,0.32374806702136993,1,Diffusion,2.316189765930176
1689,0.36722658574581146,1,Diffusion,2.3746862411499023
1690,0.32421934604644775,1,Diffusion,2.3478219509124756
1691,0.33268578350543976,1,Diffusion,2.371708631515503
1692,0.40063558518886566,1,Diffusion,2.3433101177215576
1693,0.3360014408826828,1,Diffusion,2.3375117778778076
1694,0.40515241026878357,1,Diffusion,2.3406410217285156
1695,0.6778079271316528,1,Diffusion,2.4150240421295166
1696,0.4081975668668747,1,Diffusion,2.3424735069274902
1697,0.3498108386993408,1,Diffusion,2.399951696395874
1698,0.36027200520038605,1,Diffusion,2.38314151763916
1699,0.3582126647233963,1,Diffusion,2.366117477416992
1700,0.35945986211299896,1,Diffusion,2.406087875366211
1701,0.48006728291511536,1,Diffusion,2.3646488189697266
1702,0.47202129662036896,1,Diffusion,2.3536784648895264
1703,0.37776683270931244,1,Diffusion,2.3601670265197754
1704,0.37173786759376526,1,Diffusion,2.4123103618621826
1705,0.4255988746881485,1,Diffusion,2.3056788444519043
1706,0.42106692492961884,1,Diffusion,2.3618106842041016
1707,0.41159431636333466,1,Diffusion,2.3377459049224854
1708,0.34037527441978455,1,Diffusion,2.391441822052002
1709,0.34994564950466156,1,Diffusion,2.3895134925842285
1710,0.35883571207523346,1,Diffusion,2.389094829559326
1711,0.34459732472896576,1,Diffusion,2.375028371810913
1712,0.3796229064464569,1,Diffusion,2.3365445137023926
1713,0.33498968183994293,1,Diffusion,2.3570685386657715
1714,0.33863450586795807,1,Diffusion,2.413127899169922
1715,0.32588134706020355,1,Diffusion,2.4338369369506836
1716,0.3642279952764511,1,Diffusion,2.446640729904175
1717,0.33399686217308044,1,Diffusion,2.378429889678955
1718,0.36034028232097626,1,Diffusion,2.328044891357422
1719,0.37446174025535583,1,Diffusion,2.353118896484375
1720,0.37490248680114746,1,Diffusion,2.374739170074463
1721,0.30808214843273163,1,Diffusion,2.416316032409668
1722,0.33852577209472656,1,Diffusion,2.4177558422088623
1723,0.3306749612092972,1,Diffusion,2.331193447113037
1724,0.313923716545105,1,Diffusion,2.386902332305908
1725,0.32220616936683655,1,Diffusion,2.3649649620056152
1726,0.32135629653930664,1,Diffusion,2.412527561187744
1727,0.37512002885341644,1,Diffusion,2.3482413291931152
1728,0.309048131108284,1,Diffusion,2.353703737258911
1729,0.3084891736507416,1,Diffusion,2.3856794834136963
1730,0.31289537250995636,1,Diffusion,2.3650310039520264
1731,0.3220406621694565,1,Diffusion,2.388521909713745
1732,0.29279905557632446,1,Diffusion,2.4443070888519287
1733,0.32032209634780884,1,Diffusion,2.416926860809326
1734,0.29928940534591675,1,Diffusion,2.3887314796447754
1735,0.31328751146793365,1,Diffusion,2.35327410697937
1736,0.32116299867630005,1,Diffusion,2.353853464126587
1737,0.3288036435842514,1,Diffusion,2.3650364875793457
1738,0.3013094514608383,1,Diffusion,2.3797948360443115
1739,0.2859930098056793,1,Diffusion,2.446054458618164
1740,0.29766125977039337,1,Diffusion,2.359044075012207
1741,0.31811991333961487,1,Diffusion,2.3469512462615967
1742,0.33263547718524933,1,Diffusion,2.3444933891296387
1743,0.3264888972043991,1,Diffusion,2.4275407791137695
1744,0.3278278708457947,1,Diffusion,2.4095983505249023
1745,0.3209145963191986,1,Diffusion,2.410048246383667
1746,0.2934257239103317,1,Diffusion,2.3628687858581543
1747,0.38765476644039154,1,Diffusion,2.3888871669769287
1748,0.3275492936372757,1,Diffusion,2.3515634536743164
1749,0.3496061861515045,1,Diffusion,2.371448278427124
1750,0.33416903018951416,1,Diffusion,2.3673276901245117
1751,0.5670467615127563,1,Diffusion,2.4487528800964355
1752,0.35070350766181946,1,Diffusion,2.4168074131011963
1753,0.4043660908937454,1,Diffusion,2.3576958179473877
1754,0.35991376638412476,1,Diffusion,2.4088377952575684
1755,0.3593161255121231,1,Diffusion,2.3865628242492676
1756,0.39783529937267303,1,Diffusion,2.3523731231689453
1757,0.3923003077507019,1,Diffusion,2.4169280529022217
1758,0.3623242825269699,1,Diffusion,2.4369328022003174
1759,0.38153165578842163,1,Diffusion,2.422468662261963
1760,0.49347923696041107,1,Diffusion,2.42120099067688
1761,0.5056407451629639,1,Diffusion,2.3643832206726074
1762,0.366358682513237,1,Diffusion,2.3597354888916016
1763,0.36766839027404785,1,Diffusion,2.3443164825439453
1764,0.39094875752925873,1,Diffusion,2.365216016769409
1765,0.3366529643535614,1,Diffusion,2.43506121635437
1766,0.3489818871021271,1,Diffusion,2.398099422454834
1767,0.34841153025627136,1,Diffusion,2.3605778217315674
1768,0.3283785581588745,1,Diffusion,2.3445053100585938
1769,0.3301227241754532,1,Diffusion,2.3538625240325928
1770,0.3036092668771744,1,Diffusion,2.416095495223999
